channel code,order no,extern order no,flipkart extern order no,unique external order no,order date & time,date,order type,order level status,line status,sr status,forward status,report status,cancellation type,reason for cancellation,bill city,bill pin code,bill email,bill phone,bill state,ship city,ship pincode,ship email,ship phone,ship state,sku,ean,order amount,line amount,mrp,discount amount,order qty,voucher code,voucher amount,shipping charges,brand code,fullfilment location name,fullfilment location pincode,fullfilment location city,fullfilment location state,location type,extern location code,shipment id,extern transporter name,awb,razorpay status,razorpay order id,razorpay payment id,transporter remarks,transporter remarks2,transporter shipment id,internal invoice no,external invoice no,invoice date,pack time & date,ship by date,shipped  complete time & date,line level tax value,order level tax value,tagloop,on hold,bag id,marketplace name,marketplace type,line cancellation reason,line cancelled by,sr pickup timestamp,sr customer delivered timestamp,sr pickup ageing in days,sr delivered ageing in days,exchange original bagid,replacement order,customer order tag,payment gateway name,pg amount (bagid),ca+brand point redemption (bag id),egc redemption (bag id),is exchange,original bagid,original order no,payu payment id,order channel,delivered_date,marketplace/web,order-sku_combo,fulfillment_id,order_dt,order_dt_date,order_dt_time,pack_dt,pack_dt_date,pack_dt_time,ship_dt,ship_dt_date,ship_dt_time,del_dt,del_dt_date,del_dt_time,sr_order picked up date,sr_order deliver date,sr_pickupdt,sr_pickupdt_date,sr_pickupdt_time,sr_deliverdt,sr_deliverdt_date,sr_deliverdt_time,o2p,p2s,s2d,o2d,o2p_D,p2s_D,s2d_D,o2d_D,o2p_Abs,p2s_Abs,s2d_Abs,o2d_Abs,o2p_H,p2s_H,s2d_H,o2d_H,lane,sr_zone,sr_charged weight,sr_edd,sr_weight (kg),sr_awb code,sr_awb assigned date,sr_order tags,sr_master courier
ZP,ZP50000724,ZPI00500724,,ZPI00500724,03-06-2026 07:29,03-06-2026,COD,Delivered,shipped complete,pickup scheduled,in transit,Pickup pending,,,Bengaluru,560001,user83630@example.com,9455625796,Karnataka,Bengaluru,560001,user83630@example.com,9455625796,Karnataka,SKU7215142,6.15E+12,4699,4699,4999,300,1,,0,0,ZP,ZP Center,110020,Delhi,Delhi,WH,MBWH47,LFW186565819,Delhivery,6381130319,,,pay_ZPXLCKNSTGGZ,,,TSID186565819,ZPLFW7486022363,9.51E+14,03-06-2026 07:29,03-06-2026 08:29,03-07-2026 16:18,03-06-2026 09:24,234.95,234.95,,NO,ZPI00500724-302278972-1,Shopify,Custom,,,,,,,NO,,,,App,03-07-2026,Website,ZPI00500724302278972,ZPI00500724302278972,03-06-2026 07:29,03-06-2026,07:29:11,03-06-2026 08:29,Web,08:29:40,03-06-2026 09:24,03-06-2026,09:24:14,03-07-2026 16:17,03-07-2026,16:17:17,03-06-2026,03-07-2026,03-06-2026 09:24,03-06-2026,09:24:14,03-07-2026 16:17,03-07-2026,16:17:17,1.008,0.909,30.884,32.802,D0,D0,D1,D1,1.008,0.909,30.884,32.802,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Delhi-Bengaluru,z_b,1.6,03-10-2026,1.5,6381130319,03-06-2026 08:24,WMS,Delhivery,,,,,,,
ZP,ZP50000725,ZPI00500725,,ZPI00500725,2/27/2026 5:12,2/27/2026,COD,Shipped,cancelled,in transit,in transit,Pickup pending,,,Chennai,600001,user24268@example.com,8260771402,Tamil Nadu,Chennai,600001,user24268@example.com,8260771402,Tamil Nadu,SKU7201405,6.93E+12,1799,1799,2499,700,1,,0,0,ZP,ZP Center,110020,Delhi,Delhi,WH,MBWH84,LFW259678237,ElasticRun SDD,2885224775,,,pay_ZPCVJXKWTZIL,,,TSID259678237,ZPLFW1528702999,9.74E+14,2/27/2026 5:12,2/27/2026 7:35,03-02-2026 02:06,2/27/2026 9:37,89.95,89.95,,NO,ZPI00500725-773126349-1,Magento,Custom,,,,,,,NO,,,,Web,2/28/2026,Website,ZPI00500725773126349,ZPI00500725773126349,2/27/2026 5:12,2/27/2026,05:12:03,2/27/2026 7:35,Web,07:35:50,2/27/2026 9:37,2/27/2026,09:37:36,2/28/2026 0:08,2/28/2026,00:08:57,2/27/2026,2/28/2026,2/27/2026 9:37,2/27/2026,09:37:36,2/28/2026 0:08,2/28/2026,00:08:57,2.396,2.029,14.523,18.948,D0,D0,D0,D0,2.396,2.029,14.523,18.948,0-6Hrs,0-6Hrs,12-24Hrs,12-24Hrs,Delhi-Chennai,z_b,0.6,03-02-2026,0.3,2885224775,2/27/2026 7:30,WMS,ElasticRun SDD,,,,,,,
RK,RK50000726,RKI00500726,,RKI00500726,1/14/2026 12:17,1/14/2026,Prepaid,Delivered,delivered,delivered,in transit,Pickup pending,Out of Stock,Duplicate order,Hyderabad,500001,user35366@example.com,9275970986,Telangana,Hyderabad,500001,user35366@example.com,9275970986,Telangana,SKU5024073,6.74E+12,799,799,999,200,1,,0,0,RK,RK Hub,400701,Navi Mumbai,Maharashtra,WH,MBWH58,LFW211287709,Ekart,4259453609,,,pay_RKBXFOKPXQTN,,,TSID211287709,RKLFW2660370935,9.25E+14,1/14/2026 12:17,1/14/2026 15:08,1/17/2026 1:46,1/14/2026 17:05,39.95,39.95,,NO,RKI00500726-925107484-1,Magento,Custom,,,,,,,NO,,,,Web,1/17/2026,Website,RKI00500726925107484,RKI00500726925107484,1/14/2026 12:17,1/14/2026,12:17:04,1/14/2026 15:08,Web,15:08:11,1/14/2026 17:05,1/14/2026,17:05:02,1/17/2026 9:43,1/17/2026,09:43:42,1/14/2026,1/17/2026,1/14/2026 17:05,1/14/2026,17:05:02,1/17/2026 9:43,1/17/2026,09:43:42,2.852,1.947,64.644,69.444,D0,D0,D2,D2,2.852,1.947,64.644,69.444,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Navi Mumbai-Hyderabad,z_b,1.3,1/18/2026,1.1,4259453609,1/14/2026 15:03,WMS,Ekart,,,,,,,
NB,NB50000727,NBI00500727,,NBI00500727,03-09-2026 22:27,03-09-2026,COD,Cancelled,shipped complete,in transit,delivered,Pickup pending,Customer Request,Changed mind,Jaipur,302001,user98816@example.com,8930960674,Rajasthan,Jaipur,302001,user98816@example.com,8930960674,Rajasthan,SKU1495642,6.67E+12,4799,4799,4999,200,2,,0,0,NB,NB Warehouse,421301,Thane,Maharashtra,WH,MBWH11,LFW212004824,Ekart,2701552468,,,pay_NBSBJXFLFRVI,,,TSID212004824,NBLFW9603596570,9.86E+14,03-09-2026 22:27,03-09-2026 23:53,03-12-2026 01:32,03-10-2026 00:52,239.95,239.95,,NO,NBI00500727-120941822-1,Magento,Custom,,,,,,,NO,,,,App,03-12-2026,Website,NBI00500727120941822,NBI00500727120941822,03-09-2026 22:27,03-09-2026,22:27:01,03-09-2026 23:53,Web,23:53:31,03-10-2026 00:52,03-10-2026,00:52:00,03-12-2026 16:08,03-12-2026,16:08:00,03-10-2026,03-12-2026,03-10-2026 00:52,03-10-2026,00:52:00,03-12-2026 16:08,03-12-2026,16:08:00,1.442,0.975,63.267,65.683,D0,D0,D2,D2,1.442,0.975,63.267,65.683,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Thane-Jaipur,z_b,2.1,03-11-2026,1.9,2701552468,03-09-2026 23:48,WMS,Ekart,,,,,,,
ZP,ZP50000728,ZPI00500728,,ZPI00500728,1/21/2026 14:31,1/21/2026,Prepaid,Partially Shipped,cancelled,pickup scheduled,delivered,Pickup pending,,,Bengaluru,560001,user37741@example.com,8911825512,Karnataka,Bengaluru,560001,user37741@example.com,8911825512,Karnataka,SKU8430054,6.24E+12,1499,1499,1499,0,3,,0,0,ZP,ZP Center,110020,Delhi,Delhi,WH,MBWH22,LFW691610670,BlueDart,9530142059,,,pay_ZPXNJBKUTSPU,,,TSID691610670,ZPLFW3463228718,9.48E+14,1/21/2026 14:31,1/21/2026 15:49,1/24/2026 14:12,1/21/2026 17:51,74.95,74.95,,NO,ZPI00500728-259227825-1,WooCommerce,Custom,,,,,,,NO,,,,Web,1/24/2026,Website,ZPI00500728259227825,ZPI00500728259227825,1/21/2026 14:31,1/21/2026,14:31:11,1/21/2026 15:49,Marketplace,15:49:20,1/21/2026 17:51,1/21/2026,17:51:00,1/24/2026 5:01,1/24/2026,05:01:15,1/21/2026,1/24/2026,1/21/2026 17:51,1/21/2026,17:51:00,1/24/2026 5:01,1/24/2026,05:01:15,1.303,2.028,59.171,62.501,D0,D0,D2,D2,1.303,2.028,59.171,62.501,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Delhi-Bengaluru,z_b,1.6,1/22/2026,1.2,9530142059,1/21/2026 15:44,WMS,BlueDart,,,,,,,
ZP,ZP50000729,ZPI00500729,,ZPI00500729,02-12-2026 16:14,02-12-2026,COD,Delivered,processing,pickup scheduled,in transit,Pickup pending,,,Bengaluru,560001,user67962@example.com,8928529571,Karnataka,Bengaluru,560001,user67962@example.com,8928529571,Karnataka,SKU9822878,6.55E+12,699,699,999,300,1,,0,0,ZP,ZP Center,110020,Delhi,Delhi,WH,MBWH73,LFW404626264,Delhivery,4068347540,,,pay_ZPPNNEBQJAOQ,,,TSID404626264,ZPLFW4515640505,9.18E+14,02-12-2026 16:14,02-12-2026 19:45,2/15/2026 3:30,02-12-2026 21:21,34.95,34.95,,NO,ZPI00500729-726454344-1,WooCommerce,Custom,,,,,,,NO,,,,App,2/13/2026,Website,ZPI00500729726454344,ZPI00500729726454344,02-12-2026 16:14,02-12-2026,16:14:20,02-12-2026 19:45,Marketplace,19:45:42,02-12-2026 21:21,02-12-2026,21:21:31,2/13/2026 16:57,2/13/2026,16:57:43,02-12-2026,2/13/2026,02-12-2026 21:21,02-12-2026,21:21:31,2/13/2026 16:57,2/13/2026,16:57:43,3.523,1.597,19.603,24.723,D0,D0,D0,D1,3.523,1.597,19.603,24.723,0-6Hrs,0-6Hrs,12-24Hrs,24+Hrs,Delhi-Bengaluru,z_b,2.2,2/15/2026,1.8,4068347540,02-12-2026 19:40,WMS,Delhivery,,,,,,,
AX,AX50000730,AXI00500730,,AXI00500730,2/19/2026 3:11,2/19/2026,COD,Partially Shipped,cancelled,pending,cancelled,Pickup pending,,,Kolkata,700001,user34473@example.com,9418051513,West Bengal,Kolkata,700001,user34473@example.com,9418051513,West Bengal,SKU8171161,6.69E+12,1699,1699,1999,300,2,,0,0,AX,AX Fulfillment,560100,Bengaluru,Karnataka,WH,MBWH66,LFW597382914,XpressBees,3607480835,,,pay_AXEZGRVYTQME,,,TSID597382914,AXLFW1695858635,9.68E+14,2/19/2026 3:11,2/19/2026 5:59,2/20/2026 18:23,2/19/2026 8:14,84.95,84.95,,NO,AXI00500730-962670709-1,Shopify,Custom,,,,,,,NO,,,,App,2/21/2026,Website,AXI00500730962670709,AXI00500730962670709,2/19/2026 3:11,2/19/2026,03:11:42,2/19/2026 5:59,Marketplace,05:59:41,2/19/2026 8:14,2/19/2026,08:14:22,2/21/2026 2:53,2/21/2026,02:53:58,2/19/2026,2/21/2026,2/19/2026 8:14,2/19/2026,08:14:22,2/21/2026 2:53,2/21/2026,02:53:58,2.8,2.245,42.66,47.705,D0,D0,D1,D1,2.8,2.245,42.66,47.705,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bengaluru-Kolkata,z_b,1.3,2/23/2026,1,3607480835,2/19/2026 5:54,WMS,XpressBees,,,,,,,
RK,RK50000731,RKI00500731,,RKI00500731,01-12-2026 01:23,01-12-2026,Prepaid,Cancelled,delivered,in transit,in transit,Pickup pending,,,Kolkata,700001,user95303@example.com,9967310887,West Bengal,Kolkata,700001,user95303@example.com,9967310887,West Bengal,SKU6237113,6.54E+12,1199,1199,1499,300,3,,0,0,RK,RK Hub,400701,Navi Mumbai,Maharashtra,WH,MBWH20,LFW133774136,ElasticRun SDD,8076075082,,,pay_RKJKJXHBBDPQ,,,TSID133774136,RKLFW9814505869,9.13E+14,01-12-2026 01:23,01-12-2026 03:28,1/14/2026 4:00,01-12-2026 04:54,59.95,59.95,,NO,RKI00500731-733217630-1,WooCommerce,Custom,,,,,,,NO,,,,App,1/13/2026,Website,RKI00500731733217630,RKI00500731733217630,01-12-2026 01:23,01-12-2026,01:23:20,01-12-2026 03:28,Marketplace,03:28:13,01-12-2026 04:54,01-12-2026,04:54:09,1/13/2026 9:01,1/13/2026,09:01:25,01-12-2026,1/13/2026,01-12-2026 04:54,01-12-2026,04:54:09,1/13/2026 9:01,1/13/2026,09:01:25,2.081,1.432,28.121,31.635,D0,D0,D1,D1,2.081,1.432,28.121,31.635,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Navi Mumbai-Kolkata,z_b,1.8,1/15/2026,1.4,8076075082,01-12-2026 03:23,WMS,ElasticRun SDD,,,,,,,
VS,VS50000732,VSI00500732,,VSI00500732,02-10-2026 04:09,02-10-2026,Prepaid,Shipped,processing,in transit,delivered,Pickup pending,,,Mumbai,400077,user98068@example.com,8131223658,Maharashtra,Mumbai,400077,user98068@example.com,8131223658,Maharashtra,SKU8679757,6.22E+12,499,499,999,500,1,,0,0,VS,LF Logistics,421302,Bhiwandi,Maharastra,WH,MBWH62,LFW149229986,Ekart,4808044734,,,pay_VSUJYVNKENVV,,,TSID149229986,VSLFW8513975844,9.09E+14,02-10-2026 04:09,02-10-2026 07:18,02-12-2026 07:32,02-10-2026 08:39,24.95,24.95,,NO,VSI00500732-289694431-1,WooCommerce,Custom,,,,,,,NO,,,,Web,02-12-2026,Website,VSI00500732289694431,VSI00500732289694431,02-10-2026 04:09,02-10-2026,04:09:38,02-10-2026 07:18,Web,07:18:10,02-10-2026 08:39,02-10-2026,08:39:09,02-12-2026 13:08,02-12-2026,13:08:22,02-10-2026,02-12-2026,02-10-2026 08:39,02-10-2026,08:39:09,02-12-2026 13:08,02-12-2026,13:08:22,3.142,1.35,52.487,56.979,D0,D0,D2,D2,3.142,1.35,52.487,56.979,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bhiwandi-Mumbai,z_b,2.1,2/14/2026,2,4808044734,02-10-2026 07:13,WMS,Ekart,,,,,,,
NB,NB50000733,NBI00500733,,NBI00500733,2/22/2026 0:20,2/22/2026,Prepaid,Shipped,cancelled,pickup scheduled,delivered,Pickup pending,,,Delhi,110001,user96703@example.com,8270533404,Delhi,Delhi,110001,user96703@example.com,8270533404,Delhi,SKU9363994,6.39E+12,4499,4499,4999,500,2,,0,0,NB,NB Warehouse,421301,Thane,Maharashtra,WH,MBWH28,LFW965246409,Delhivery,1981030211,,,pay_NBUXJWBJPOEI,,,TSID965246409,NBLFW4703254947,9.64E+14,2/22/2026 0:20,2/22/2026 2:52,2/23/2026 9:34,2/22/2026 5:07,224.95,224.95,,NO,NBI00500733-316751591-1,Magento,Custom,,,,,,,NO,,,,App,2/24/2026,Website,NBI00500733316751591,NBI00500733316751591,2/22/2026 0:20,2/22/2026,00:20:31,2/22/2026 2:52,Marketplace,02:52:01,2/22/2026 5:07,2/22/2026,05:07:11,2/24/2026 21:45,2/24/2026,21:45:10,2/22/2026,2/24/2026,2/22/2026 5:07,2/22/2026,05:07:11,2/24/2026 21:45,2/24/2026,21:45:10,2.525,2.253,64.633,69.411,D0,D0,D2,D2,2.525,2.253,64.633,69.411,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Thane-Delhi,z_b,1.5,2/24/2026,1.1,1981030211,2/22/2026 2:47,WMS,Delhivery,,,,,,,
NB,NB50000734,NBI00500734,,NBI00500734,01-02-2026 09:25,01-02-2026,Prepaid,Partially Shipped,shipped complete,in transit,delivered,Pickup pending,Out of Stock,Duplicate order,Surat,395001,user64316@example.com,9801661893,Gujarat,Surat,395001,user64316@example.com,9801661893,Gujarat,SKU8420437,6.32E+12,2799,2799,2999,200,3,,0,0,NB,NB Warehouse,421301,Thane,Maharashtra,WH,MBWH82,LFW481710809,ElasticRun SDD,5838913822,,,pay_NBMLDUEYHJGI,,,TSID481710809,NBLFW7467879347,9.97E+14,01-02-2026 09:25,01-02-2026 12:18,01-03-2026 10:28,01-02-2026 14:47,139.95,139.95,,NO,NBI00500734-228622818-1,WooCommerce,Custom,,,,,,,NO,,,,Web,01-05-2026,Website,NBI00500734228622818,NBI00500734228622818,01-02-2026 09:25,01-02-2026,09:25:53,01-02-2026 12:18,Web,12:18:54,01-02-2026 14:47,01-02-2026,14:47:44,01-05-2026 07:00,01-05-2026,07:00:48,01-02-2026,01-05-2026,01-02-2026 14:47,01-02-2026,14:47:44,01-05-2026 07:00,01-05-2026,07:00:48,2.883,2.481,64.218,69.582,D0,D0,D2,D2,2.883,2.481,64.218,69.582,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Thane-Surat,z_b,1.7,01-03-2026,1.4,5838913822,01-02-2026 12:13,WMS,ElasticRun SDD,,,,,,,
VS,VS50000735,VSI00500735,,VSI00500735,1/31/2026 13:35,1/31/2026,Prepaid,Partially Shipped,delivered,pickup scheduled,pickup pending,Pickup pending,Customer Request,Changed mind,Delhi,110001,user89477@example.com,9256042664,Delhi,Delhi,110001,user89477@example.com,9256042664,Delhi,SKU5521161,6.36E+12,499,499,999,500,1,,0,0,VS,LF Logistics,421302,Bhiwandi,Maharastra,WH,MBWH17,LFW784389398,Delhivery,6984821244,,,pay_VSMEMVGFOMFI,,,TSID784389398,VSLFW1653645181,9.82E+14,1/31/2026 13:35,1/31/2026 16:25,02-02-2026 11:10,1/31/2026 17:39,24.95,24.95,,NO,VSI00500735-162568910-1,Shopify,Custom,,,,,,,NO,,,,Web,02-02-2026,Website,VSI00500735162568910,VSI00500735162568910,1/31/2026 13:35,1/31/2026,13:35:28,1/31/2026 16:25,Marketplace,16:25:20,1/31/2026 17:39,1/31/2026,17:39:12,02-02-2026 01:00,02-02-2026,01:00:50,1/31/2026,02-02-2026,1/31/2026 17:39,1/31/2026,17:39:12,02-02-2026 01:00,02-02-2026,01:00:50,2.831,1.231,31.361,35.423,D0,D0,D1,D1,2.831,1.231,31.361,35.423,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bhiwandi-Delhi,z_b,0.9,02-04-2026,0.8,6984821244,1/31/2026 16:20,WMS,Delhivery,,,,,,,
NB,NB50000736,NBI00500736,,NBI00500736,03-04-2026 00:55,03-04-2026,Prepaid,Cancelled,delivered,in transit,pickup pending,Pickup pending,,,Chennai,600001,user97181@example.com,7915533161,Tamil Nadu,Chennai,600001,user97181@example.com,7915533161,Tamil Nadu,SKU8397562,6.55E+12,4199,4199,4499,300,1,,0,0,NB,NB Warehouse,421301,Thane,Maharashtra,WH,MBWH23,LFW387447116,BlueDart,6849524841,,,pay_NBRXPDLUKXHG,,,TSID387447116,NBLFW3893210660,9.86E+14,03-04-2026 00:55,03-04-2026 03:27,03-06-2026 07:40,03-04-2026 06:27,209.95,209.95,,NO,NBI00500736-681830273-1,Shopify,Custom,,,,,,,NO,,,,Web,03-06-2026,Website,NBI00500736681830273,NBI00500736681830273,03-04-2026 00:55,03-04-2026,00:55:19,03-04-2026 03:27,Marketplace,03:27:44,03-04-2026 06:27,03-04-2026,06:27:33,03-06-2026 15:00,03-06-2026,15:00:33,03-04-2026,03-06-2026,03-04-2026 06:27,03-04-2026,06:27:33,03-06-2026 15:00,03-06-2026,15:00:33,2.54,2.997,56.55,62.087,D0,D0,D2,D2,2.54,2.997,56.55,62.087,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Thane-Chennai,z_b,1.6,03-05-2026,1.2,6849524841,03-04-2026 03:22,WMS,BlueDart,,,,,,,
AX,AX50000737,AXI00500737,,AXI00500737,02-12-2026 20:37,02-12-2026,Prepaid,Shipped,shipped complete,delivered,cancelled,Pickup pending,,,Ahmedabad,380001,user51583@example.com,7835091119,Gujarat,Ahmedabad,380001,user51583@example.com,7835091119,Gujarat,SKU8797904,6.40E+12,799,799,999,200,1,,0,0,AX,AX Fulfillment,560100,Bengaluru,Karnataka,WH,MBWH52,LFW976612944,XpressBees,7713253516,,,pay_AXSVFWPJVZMY,,,TSID976612944,AXLFW9065466343,9.01E+14,02-12-2026 20:37,2/13/2026 0:15,2/14/2026 1:10,2/13/2026 2:18,39.95,39.95,,NO,AXI00500737-766758994-1,Shopify,Custom,,,,,,,NO,,,,Web,2/14/2026,Website,AXI00500737766758994,AXI00500737766758994,02-12-2026 20:37,02-12-2026,20:37:30,2/13/2026 0:15,Marketplace,00:15:52,2/13/2026 2:18,2/13/2026,02:18:19,2/14/2026 15:41,2/14/2026,15:41:11,2/13/2026,2/14/2026,2/13/2026 2:18,2/13/2026,02:18:19,2/14/2026 15:41,2/14/2026,15:41:11,3.64,2.041,37.381,43.062,D0,D0,D1,D1,3.64,2.041,37.381,43.062,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bengaluru-Ahmedabad,z_b,2.1,2/17/2026,1.8,7713253516,2/13/2026 0:10,WMS,XpressBees,,,,,,,
NB,NB50000738,NBI00500738,,NBI00500738,2/14/2026 3:45,2/14/2026,Prepaid,Delivered,cancelled,pending,delivered,Pickup pending,Customer Request,Changed mind,Delhi,110001,user45899@example.com,8193240605,Delhi,Delhi,110001,user45899@example.com,8193240605,Delhi,SKU1441031,6.36E+12,3799,3799,4499,700,1,,0,0,NB,NB Warehouse,421301,Thane,Maharashtra,WH,MBWH77,LFW828568371,Ekart,6455321132,,,pay_NBLCUDZAGCUR,,,TSID828568371,NBLFW2650831268,9.44E+14,2/14/2026 3:45,2/14/2026 5:32,2/15/2026 10:11,2/14/2026 8:01,189.95,189.95,,NO,NBI00500738-391282519-1,Magento,Custom,,,,,,,NO,,,,App,2/16/2026,Website,NBI00500738391282519,NBI00500738391282519,2/14/2026 3:45,2/14/2026,03:45:39,2/14/2026 5:32,Marketplace,05:32:28,2/14/2026 8:01,2/14/2026,08:01:27,2/16/2026 4:22,2/16/2026,04:22:04,2/14/2026,2/16/2026,2/14/2026 8:01,2/14/2026,08:01:27,2/16/2026 4:22,2/16/2026,04:22:04,1.78,2.483,44.344,48.607,D0,D0,D1,D2,1.78,2.483,44.344,48.607,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Thane-Delhi,z_b,2.2,2/15/2026,2,6455321132,2/14/2026 5:27,WMS,Ekart,,,,,,,
AX,AX50000739,AXI00500739,,AXI00500739,2/24/2026 21:52,2/24/2026,COD,Partially Shipped,cancelled,pickup scheduled,pickup pending,Pickup pending,Customer Request,Changed mind,Kolkata,700001,user59179@example.com,8436301230,West Bengal,Kolkata,700001,user59179@example.com,8436301230,West Bengal,SKU7315578,6.01E+12,1199,1199,1499,300,1,,0,0,AX,AX Fulfillment,560100,Bengaluru,Karnataka,WH,MBWH10,LFW587051273,Delhivery,6892864288,,,pay_AXHHBTZJNYWF,,,TSID587051273,AXLFW6601058011,9.57E+14,2/24/2026 21:52,2/24/2026 23:06,2/26/2026 19:55,2/25/2026 0:37,59.95,59.95,,NO,AXI00500739-009590612-1,Salesforce Commerce Cloud,Salesforce,,,,,,,NO,,,,App,2/26/2026,Website,AXI00500739009590612,AXI00500739009590612,2/24/2026 21:52,2/24/2026,21:52:44,2/24/2026 23:06,Marketplace,23:06:38,2/25/2026 0:37,2/25/2026,00:37:51,2/26/2026 12:46,2/26/2026,12:46:35,2/25/2026,2/26/2026,2/25/2026 0:37,2/25/2026,00:37:51,2/26/2026 12:46,2/26/2026,12:46:35,1.232,1.52,36.145,38.897,D0,D0,D1,D1,1.232,1.52,36.145,38.897,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bengaluru-Kolkata,z_b,1.7,2/26/2026,1.3,6892864288,2/24/2026 23:01,WMS,Delhivery,,,,,,,
VS,VS50000740,VSI00500740,,VSI00500740,1/29/2026 19:14,1/29/2026,Prepaid,Cancelled,delivered,delivered,pickup pending,Pickup pending,,,Ahmedabad,380001,user19073@example.com,7638744105,Gujarat,Ahmedabad,380001,user19073@example.com,7638744105,Gujarat,SKU3766822,6.66E+12,499,499,999,500,3,,0,0,VS,LF Logistics,421302,Bhiwandi,Maharastra,WH,MBWH44,LFW160309196,XpressBees,5773565240,,,pay_VSNVGDTSJNOB,,,TSID160309196,VSLFW3057301725,9.07E+14,1/29/2026 19:14,1/29/2026 22:36,02-01-2026 13:10,1/29/2026 23:54,24.95,24.95,,NO,VSI00500740-167936371-1,Custom,Custom,,,,,,,NO,,,,App,02-01-2026,Website,VSI00500740167936371,VSI00500740167936371,1/29/2026 19:14,1/29/2026,19:14:10,1/29/2026 22:36,Marketplace,22:36:28,1/29/2026 23:54,1/29/2026,23:54:46,02-01-2026 10:28,02-01-2026,10:28:28,1/29/2026,02-01-2026,1/29/2026 23:54,1/29/2026,23:54:46,02-01-2026 10:28,02-01-2026,10:28:28,3.372,1.305,58.562,63.238,D0,D0,D2,D2,3.372,1.305,58.562,63.238,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bhiwandi-Ahmedabad,z_b,1.3,02-02-2026,1.2,5773565240,1/29/2026 22:31,WMS,XpressBees,,,,,,,
VS,VS50000741,VSI00500741,,VSI00500741,03-07-2026 05:02,03-07-2026,Prepaid,Delivered,delivered,in transit,delivered,Pickup pending,,,Surat,395001,user48505@example.com,8742531613,Gujarat,Surat,395001,user48505@example.com,8742531613,Gujarat,SKU8870044,6.93E+12,4299,4299,4999,700,3,,0,0,VS,LF Logistics,421302,Bhiwandi,Maharastra,WH,MBWH52,LFW677556485,XpressBees,8476730914,,,pay_VSOEXVCCKMOY,,,TSID677556485,VSLFW8243716828,9.27E+14,03-07-2026 05:02,03-07-2026 07:34,03-08-2026 19:57,03-07-2026 09:57,214.95,214.95,,NO,VSI00500741-950596757-1,Custom,Custom,,,,,,,NO,,,,Web,03-09-2026,Website,VSI00500741950596757,VSI00500741950596757,03-07-2026 05:02,03-07-2026,05:02:12,03-07-2026 07:34,Web,07:34:33,03-07-2026 09:57,03-07-2026,09:57:12,03-09-2026 06:25,03-09-2026,06:25:00,03-07-2026,03-09-2026,03-07-2026 09:57,03-07-2026,09:57:12,03-09-2026 06:25,03-09-2026,06:25:00,2.539,2.377,44.463,49.38,D0,D0,D1,D2,2.539,2.377,44.463,49.38,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bhiwandi-Surat,z_b,0.3,03-09-2026,0.2,8476730914,03-07-2026 07:29,WMS,XpressBees,,,,,,,
AX,AX50000742,AXI00500742,,AXI00500742,1/16/2026 14:44,1/16/2026,COD,Partially Shipped,processing,pickup scheduled,in transit,Pickup pending,Customer Request,Changed mind,Surat,395001,user12766@example.com,9678474325,Gujarat,Surat,395001,user12766@example.com,9678474325,Gujarat,SKU3813045,6.89E+12,2499,2499,2499,0,2,,0,0,AX,AX Fulfillment,560100,Bengaluru,Karnataka,WH,MBWH43,LFW214040050,Ekart,5564410662,,,pay_AXYHTIEPRSCW,,,TSID214040050,AXLFW9910171132,9.37E+14,1/16/2026 14:44,1/16/2026 17:05,1/18/2026 17:59,1/16/2026 18:38,124.95,124.95,,NO,AXI00500742-909703149-1,Salesforce Commerce Cloud,Salesforce,,,,,,,NO,,,,Web,1/18/2026,Website,AXI00500742909703149,AXI00500742909703149,1/16/2026 14:44,1/16/2026,14:44:10,1/16/2026 17:05,Web,17:05:04,1/16/2026 18:38,1/16/2026,18:38:05,1/18/2026 2:11,1/18/2026,02:11:52,1/16/2026,1/18/2026,1/16/2026 18:38,1/16/2026,18:38:05,1/18/2026 2:11,1/18/2026,02:11:52,2.348,1.55,31.563,35.462,D0,D0,D1,D1,2.348,1.55,31.563,35.462,0-6Hrs,0-6Hrs,24+Hrs,24+Hrs,Bengaluru-Surat,z_b,1.9,1/17/2026,1.6,5564410662,1/16/2026 17:00,WMS,Ekart,,,,,,,
